date,烟台,中山,武汉,佛山,南宁,东营,南京,惠州,常州,郑州,乌鲁木齐,重庆,石家庄,温州,南昌,广州,大连,大庆,南通,苏州,长沙,成都,厦门,太原,宁波,合肥,福州,唐山,西安,天津,北京,昆明,呼和浩特,无锡,沈阳,珠海,济南,东莞,淄博,上海,哈尔滨,徐州,长春,青岛,深圳,包头,杭州,鞍山
2016-08-28,21.0,25.0,19.0,25.0,25.0,18.0,19.0,25.0,19.0,18.0,20.0,23.0,19.0,22.0,22.0,25.0,20.0,15.0,20.0,22.0,19.0,22.0,25.0,13.0,22.0,19.0,24.0,16.0,19.0,21.0,18.0,18.0,11.0,21.0,14.0,26.0,17.0,25.0,16.0,22.0,15.0,19.0,14.0,20.0,25.0,13.0,21.0,17.0
2016-08-29,21.0,26.0,19.0,26.0,23.0,19.0,20.0,25.0,20.0,19.0,20.0,22.0,20.0,22.0,23.0,26.0,20.0,13.0,20.0,20.0,21.0,20.0,24.0,15.0,20.0,20.0,22.0,17.0,20.0,21.0,19.0,19.0,13.0,20.0,14.0,26.0,18.0,26.0,16.0,23.0,14.0,18.0,14.0,21.0,25.0,12.0,21.0,15.0
2016-08-30,20.0,25.0,21.0,26.0,24.0,20.0,21.0,24.0,21.0,21.0,21.0,22.0,20.0,23.0,24.0,25.0,19.0,14.0,21.0,23.0,24.0,19.0,24.0,14.0,20.0,20.0,22.0,16.0,20.0,22.0,19.0,18.0,12.0,21.0,14.0,26.0,21.0,25.0,18.0,23.0,16.0,20.0,13.0,21.0,25.0,12.0,21.0,14.0
2016-08-31,19.0,25.0,21.0,26.0,25.0,20.0,22.0,26.0,23.0,20.0,16.0,21.0,22.0,25.0,24.0,25.0,18.0,17.0,22.0,23.0,23.0,20.0,25.0,14.0,22.0,21.0,25.0,16.0,20.0,20.0,20.0,18.0,11.0,23.0,15.0,26.0,21.0,25.0,18.0,25.0,18.0,22.0,14.0,22.0,25.0,11.0,23.0,14.0
2016-09-01,18.0,25.0,21.0,25.0,22.0,19.0,22.0,25.0,23.0,22.0,15.0,21.0,20.0,23.0,21.0,24.0,19.0,16.0,24.0,24.0,21.0,20.0,25.0,11.0,24.0,21.0,26.0,18.0,20.0,20.0,19.0,17.0,10.0,24.0,15.0,25.0,19.0,25.0,17.0,26.0,17.0,19.0,16.0,23.0,25.0,11.0,24.0,16.0
2016-09-02,19.0,26.0,22.0,26.0,24.0,20.0,22.0,25.0,23.0,20.0,15.0,24.0,21.0,23.0,22.0,26.0,20.0,16.0,23.0,24.0,23.0,20.0,25.0,14.0,23.0,22.0,25.0,18.0,21.0,20.0,18.0,17.0,13.0,23.0,18.0,26.0,21.0,25.0,18.0,25.0,17.0,19.0,16.0,23.0,25.0,12.0,22.0,19.0
2016-09-03,19.0,26.0,22.0,25.0,24.0,21.0,23.0,26.0,23.0,22.0,15.0,26.0,21.0,24.0,24.0,24.0,20.0,17.0,23.0,24.0,24.0,20.0,25.0,16.0,22.0,22.0,25.0,19.0,21.0,22.0,20.0,17.0,12.0,23.0,17.0,26.0,22.0,26.0,20.0,24.0,18.0,22.0,17.0,23.0,26.0,10.0,23.0,19.0
2016-09-04,21.0,25.0,22.0,26.0,24.0,21.0,22.0,26.0,23.0,21.0,19.0,22.0,20.0,24.0,25.0,26.0,20.0,17.0,23.0,23.0,26.0,20.0,25.0,12.0,24.0,21.0,25.0,19.0,22.0,21.0,18.0,17.0,11.0,23.0,17.0,27.0,22.0,25.0,20.0,25.0,18.0,22.0,17.0,23.0,26.0,9.0,24.0,19.0
2016-09-05,21.0,26.0,22.0,26.0,25.0,22.0,24.0,25.0,24.0,21.0,20.0,21.0,20.0,25.0,25.0,26.0,21.0,16.0,23.0,24.0,25.0,19.0,25.0,15.0,23.0,21.0,26.0,17.0,22.0,21.0,20.0,17.0,11.0,24.0,17.0,27.0,22.0,25.0,20.0,25.0,17.0,21.0,17.0,23.0,26.0,12.0,24.0,19.0
2016-09-06,21.0,26.0,21.0,26.0,24.0,22.0,22.0,25.0,21.0,20.0,20.0,21.0,20.0,25.0,23.0,26.0,22.0,16.0,21.0,23.0,24.0,19.0,25.0,11.0,22.0,20.0,25.0,19.0,16.0,22.0,21.0,17.0,10.0,21.0,16.0,27.0,19.0,26.0,20.0,24.0,17.0,22.0,17.0,24.0,26.0,12.0,23.0,20.0
2016-09-07,20.0,26.0,22.0,26.0,24.0,20.0,22.0,25.0,21.0,20.0,17.0,20.0,20.0,25.0,24.0,26.0,20.0,16.0,20.0,22.0,25.0,18.0,25.0,12.0,22.0,22.0,25.0,17.0,17.0,20.0,20.0,18.0,10.0,21.0,16.0,26.0,19.0,26.0,18.0,23.0,16.0,21.0,16.0,21.0,26.0,10.0,22.0,18.0
2016-09-08,19.0,25.0,22.0,26.0,25.0,20.0,21.0,25.0,21.0,20.0,18.0,20.0,19.0,24.0,24.0,26.0,20.0,16.0,20.0,22.0,24.0,19.0,25.0,12.0,20.0,22.0,25.0,15.0,20.0,20.0,18.0,17.0,7.0,21.0,15.0,26.0,20.0,26.0,19.0,23.0,17.0,21.0,16.0,22.0,26.0,9.0,22.0,18.0
2016-09-09,20.0,25.0,21.0,26.0,24.0,22.0,23.0,25.0,23.0,22.0,19.0,20.0,20.0,24.0,23.0,25.0,20.0,13.0,22.0,20.0,22.0,19.0,25.0,14.0,22.0,22.0,25.0,17.0,19.0,20.0,19.0,14.0,12.0,22.0,15.0,26.0,22.0,26.0,20.0,24.0,15.0,23.0,15.0,24.0,26.0,11.0,22.0,18.0
2016-09-10,20.0,26.0,20.0,25.0,23.0,21.0,21.0,25.0,22.0,20.0,18.0,20.0,19.0,24.0,23.0,25.0,20.0,12.0,21.0,21.0,22.0,19.0,25.0,14.0,23.0,20.0,25.0,17.0,17.0,19.0,19.0,12.0,10.0,22.0,15.0,26.0,20.0,26.0,19.0,23.0,14.0,20.0,14.0,21.0,26.0,10.0,21.0,16.0
2016-09-11,19.0,24.0,20.0,26.0,23.0,20.0,20.0,24.0,20.0,20.0,20.0,22.0,17.0,21.0,22.0,25.0,19.0,13.0,21.0,20.0,21.0,20.0,25.0,12.0,20.0,20.0,24.0,17.0,19.0,18.0,18.0,14.0,10.0,21.0,14.0,26.0,19.0,25.0,18.0,22.0,14.0,21.0,13.0,22.0,25.0,9.0,19.0,16.0
2016-09-12,19.0,26.0,21.0,26.0,23.0,19.0,20.0,24.0,20.0,21.0,19.0,23.0,18.0,22.0,22.0,26.0,19.0,13.0,20.0,22.0,22.0,20.0,24.0,14.0,21.0,21.0,23.0,17.0,18.0,20.0,19.0,15.0,11.0,20.0,14.0,26.0,19.0,25.0,17.0,23.0,14.0,22.0,13.0,20.0,26.0,9.0,21.0,17.0
2016-09-13,20.0,26.0,22.0,26.0,24.0,20.0,21.0,24.0,20.0,20.0,16.0,24.0,18.0,22.0,23.0,26.0,18.0,13.0,20.0,22.0,23.0,19.0,25.0,12.0,22.0,21.0,24.0,18.0,19.0,20.0,19.0,15.0,10.0,21.0,14.0,27.0,19.0,25.0,18.0,23.0,13.0,21.0,13.0,22.0,27.0,10.0,21.0,17.0
2016-09-14,19.0,26.0,23.0,26.0,23.0,21.0,21.0,25.0,19.0,21.0,14.0,22.0,19.0,23.0,24.0,26.0,19.0,15.0,21.0,22.0,23.0,19.0,25.0,13.0,22.0,22.0,24.0,19.0,19.0,21.0,20.0,16.0,11.0,21.0,17.0,27.0,20.0,25.0,19.0,22.0,15.0,21.0,16.0,22.0,25.0,10.0,21.0,20.0
2016-09-15,20.0,27.0,23.0,26.0,23.0,21.0,22.0,25.0,22.0,20.0,15.0,20.0,20.0,24.0,22.0,26.0,20.0,13.0,21.0,23.0,24.0,18.0,25.0,13.0,24.0,21.0,25.0,19.0,19.0,22.0,21.0,15.0,12.0,21.0,17.0,27.0,21.0,26.0,19.0,23.0,13.0,22.0,14.0,22.0,27.0,11.0,22.0,21.0
2016-09-16,20.0,27.0,22.0,26.0,23.0,20.0,21.0,24.0,22.0,20.0,16.0,22.0,20.0,24.0,22.0,25.0,19.0,10.0,22.0,22.0,23.0,19.0,25.0,14.0,24.0,20.0,25.0,19.0,20.0,19.0,20.0,16.0,12.0,22.0,13.0,27.0,19.0,26.0,18.0,23.0,12.0,19.0,11.0,21.0,26.0,12.0,22.0,16.0
2016-09-17,19.0,26.0,21.0,26.0,23.0,20.0,20.0,25.0,21.0,20.0,16.0,22.0,17.0,23.0,22.0,25.0,16.0,9.0,21.0,19.0,22.0,20.0,25.0,15.0,23.0,20.0,24.0,18.0,21.0,18.0,18.0,17.0,9.0,21.0,13.0,26.0,18.0,26.0,17.0,23.0,8.0,19.0,9.0,20.0,26.0,10.0,22.0,14.0
2016-09-18,19.0,25.0,20.0,25.0,22.0,18.0,20.0,24.0,20.0,18.0,18.0,21.0,16.0,21.0,22.0,25.0,16.0,10.0,20.0,24.0,22.0,19.0,24.0,13.0,22.0,20.0,22.0,13.0,19.0,16.0,15.0,16.0,8.0,21.0,9.0,26.0,17.0,25.0,16.0,23.0,10.0,18.0,7.0,18.0,25.0,8.0,22.0,11.0
2016-09-19,18.0,25.0,18.0,24.0,22.0,15.0,17.0,23.0,18.0,16.0,19.0,20.0,15.0,21.0,21.0,23.0,16.0,11.0,19.0,19.0,22.0,18.0,23.0,10.0,21.0,17.0,21.0,11.0,17.0,16.0,13.0,14.0,9.0,19.0,8.0,25.0,14.0,24.0,12.0,21.0,10.0,14.0,8.0,18.0,24.0,8.0,20.0,13.0
2016-09-20,15.0,24.0,18.0,24.0,21.0,15.0,18.0,24.0,17.0,17.0,18.0,19.0,16.0,20.0,20.0,24.0,17.0,12.0,18.0,22.0,21.0,16.0,22.0,11.0,19.0,17.0,21.0,13.0,16.0,17.0,15.0,14.0,10.0,18.0,8.0,24.0,14.0,23.0,12.0,20.0,11.0,14.0,9.0,19.0,24.0,10.0,19.0,15.0
2016-09-21,17.0,24.0,16.0,25.0,20.0,16.0,18.0,23.0,18.0,18.0,19.0,20.0,16.0,21.0,20.0,25.0,18.0,13.0,17.0,18.0,21.0,19.0,22.0,12.0,19.0,17.0,21.0,16.0,15.0,18.0,16.0,14.0,10.0,18.0,12.0,25.0,18.0,25.0,14.0,20.0,13.0,16.0,13.0,19.0,25.0,11.0,19.0,17.0
2016-09-22,17.0,26.0,18.0,25.0,21.0,18.0,18.0,24.0,19.0,19.0,17.0,21.0,18.0,21.0,20.0,24.0,18.0,14.0,17.0,18.0,20.0,20.0,23.0,12.0,18.0,18.0,22.0,17.0,16.0,19.0,17.0,15.0,10.0,17.0,14.0,26.0,21.0,25.0,17.0,21.0,14.0,17.0,15.0,20.0,25.0,11.0,20.0,18.0
2016-09-23,19.0,25.0,20.0,25.0,24.0,20.0,19.0,25.0,20.0,19.0,13.0,20.0,18.0,21.0,21.0,25.0,20.0,14.0,18.0,19.0,21.0,18.0,23.0,14.0,21.0,20.0,22.0,17.0,19.0,20.0,19.0,15.0,10.0,19.0,16.0,26.0,22.0,25.0,18.0,21.0,15.0,19.0,16.0,21.0,26.0,11.0,21.0,19.0
2016-09-24,18.0,25.0,22.0,26.0,24.0,20.0,21.0,24.0,20.0,20.0,11.0,20.0,19.0,21.0,23.0,25.0,20.0,11.0,19.0,19.0,24.0,18.0,23.0,13.0,20.0,21.0,21.0,18.0,17.0,19.0,20.0,16.0,10.0,20.0,14.0,27.0,21.0,25.0,19.0,22.0,14.0,21.0,13.0,21.0,26.0,11.0,21.0,18.0
2016-09-25,19.0,26.0,23.0,26.0,25.0,20.0,22.0,26.0,22.0,19.0,12.0,20.0,19.0,22.0,24.0,26.0,19.0,8.0,21.0,22.0,26.0,18.0,23.0,15.0,21.0,22.0,22.0,18.0,19.0,20.0,19.0,16.0,11.0,21.0,14.0,27.0,21.0,26.0,19.0,23.0,8.0,21.0,9.0,21.0,26.0,12.0,21.0,18.0
2016-09-26,19.0,26.0,23.0,27.0,26.0,21.0,23.0,25.0,23.0,20.0,12.0,20.0,18.0,24.0,26.0,26.0,18.0,6.0,22.0,24.0,26.0,19.0,25.0,13.0,24.0,22.0,25.0,18.0,18.0,19.0,18.0,16.0,7.0,23.0,9.0,27.0,21.0,26.0,20.0,25.0,7.0,21.0,6.0,21.0,27.0,6.0,24.0,11.0
2016-09-27,15.0,28.0,21.0,28.0,25.0,16.0,23.0,26.0,23.0,17.0,12.0,20.0,14.0,26.0,26.0,28.0,12.0,3.0,24.0,24.0,23.0,20.0,24.0,9.0,24.0,22.0,26.0,10.0,16.0,14.0,12.0,16.0,2.0,23.0,5.0,28.0,16.0,27.0,15.0,24.0,2.0,17.0,1.0,16.0,28.0,4.0,23.0,8.0
2016-09-28,15.0,25.0,16.0,25.0,24.0,12.0,19.0,23.0,18.0,13.0,14.0,20.0,11.0,25.0,20.0,22.0,11.0,5.0,20.0,21.0,15.0,19.0,24.0,7.0,23.0,17.0,25.0,7.0,15.0,12.0,10.0,16.0,5.0,20.0,2.0,25.0,11.0,24.0,9.0,22.0,3.0,14.0,1.0,12.0,24.0,7.0,22.0,7.0
2016-09-29,13.0,21.0,17.0,21.0,21.0,13.0,18.0,22.0,18.0,13.0,14.0,20.0,14.0,26.0,18.0,19.0,14.0,8.0,19.0,20.0,15.0,19.0,25.0,11.0,24.0,16.0,25.0,10.0,15.0,14.0,12.0,16.0,8.0,19.0,6.0,24.0,12.0,22.0,9.0,23.0,7.0,16.0,7.0,16.0,23.0,8.0,20.0,12.0
2016-09-30,17.0,20.0,17.0,18.0,20.0,15.0,19.0,22.0,19.0,15.0,13.0,22.0,15.0,26.0,18.0,20.0,17.0,11.0,21.0,22.0,15.0,20.0,25.0,12.0,24.0,18.0,25.0,13.0,16.0,16.0,14.0,16.0,10.0,21.0,11.0,22.0,16.0,20.0,13.0,25.0,10.0,16.0,12.0,19.0,24.0,9.0,23.0,17.0
2016-10-01,18.0,23.0,18.0,22.0,21.0,18.0,19.0,23.0,21.0,17.0,10.0,22.0,16.0,25.0,21.0,22.0,18.0,6.0,23.0,22.0,17.0,19.0,25.0,12.0,24.0,20.0,25.0,15.0,16.0,17.0,15.0,15.0,9.0,23.0,13.0,25.0,19.0,23.0,17.0,25.0,7.0,19.0,9.0,18.0,24.0,9.0,23.0,17.0
2016-10-02,16.0,24.0,16.0,24.0,21.0,17.0,20.0,24.0,20.0,17.0,6.0,22.0,17.0,24.0,22.0,23.0,18.0,6.0,21.0,23.0,18.0,20.0,25.0,11.0,23.0,19.0,24.0,15.0,17.0,19.0,16.0,12.0,10.0,21.0,15.0,25.0,19.0,24.0,16.0,23.0,9.0,17.0,14.0,15.0,25.0,9.0,22.0,17.0
2016-10-03,18.0,24.0,18.0,25.0,22.0,19.0,18.0,24.0,19.0,17.0,4.0,23.0,17.0,23.0,21.0,25.0,15.0,2.0,20.0,20.0,19.0,20.0,25.0,14.0,23.0,20.0,25.0,17.0,17.0,18.0,16.0,12.0,12.0,19.0,7.0,26.0,21.0,24.0,17.0,23.0,1.0,18.0,2.0,18.0,25.0,11.0,21.0,9.0
2016-10-04,17.0,24.0,18.0,24.0,23.0,17.0,18.0,24.0,19.0,17.0,4.0,21.0,15.0,23.0,21.0,25.0,14.0,3.0,20.0,19.0,20.0,18.0,25.0,8.0,23.0,19.0,25.0,12.0,15.0,14.0,13.0,14.0,4.0,19.0,6.0,27.0,20.0,25.0,19.0,22.0,2.0,17.0,4.0,18.0,25.0,5.0,19.0,8.0
2016-10-05,16.0,25.0,19.0,26.0,20.0,15.0,20.0,24.0,20.0,17.0,3.0,20.0,14.0,24.0,22.0,25.0,10.0,-1.0,20.0,21.0,19.0,19.0,25.0,10.0,22.0,19.0,25.0,10.0,14.0,15.0,13.0,13.0,4.0,20.0,3.0,27.0,16.0,25.0,14.0,22.0,0.0,17.0,1.0,16.0,25.0,6.0,22.0,5.0
2016-10-06,16.0,26.0,20.0,26.0,19.0,17.0,19.0,24.0,19.0,16.0,5.0,20.0,14.0,24.0,21.0,25.0,13.0,1.0,19.0,19.0,21.0,18.0,25.0,10.0,23.0,18.0,25.0,12.0,15.0,16.0,14.0,14.0,4.0,20.0,7.0,26.0,17.0,25.0,15.0,22.0,1.0,17.0,2.0,16.0,26.0,5.0,22.0,9.0
2016-10-07,15.0,26.0,19.0,26.0,21.0,14.0,17.0,24.0,17.0,14.0,6.0,19.0,10.0,21.0,21.0,25.0,12.0,1.0,19.0,20.0,21.0,17.0,25.0,4.0,20.0,17.0,25.0,8.0,12.0,11.0,11.0,14.0,1.0,18.0,5.0,25.0,12.0,25.0,11.0,19.0,4.0,16.0,3.0,15.0,25.0,0.0,19.0,7.0
2016-10-08,11.0,24.0,16.0,24.0,22.0,10.0,14.0,23.0,15.0,13.0,5.0,18.0,9.0,20.0,18.0,24.0,9.0,-1.0,16.0,20.0,18.0,15.0,21.0,4.0,18.0,14.0,21.0,2.0,13.0,8.0,5.0,15.0,0.0,15.0,0.0,25.0,9.0,24.0,7.0,18.0,-1.0,11.0,-1.0,12.0,24.0,1.0,17.0,3.0
2016-10-09,10.0,23.0,15.0,23.0,21.0,10.0,14.0,21.0,14.0,11.0,4.0,17.0,10.0,18.0,17.0,22.0,11.0,1.0,14.0,17.0,16.0,15.0,19.0,2.0,17.0,15.0,17.0,7.0,12.0,10.0,8.0,16.0,2.0,14.0,1.0,23.0,12.0,22.0,9.0,18.0,-1.0,13.0,0.0,14.0,23.0,2.0,16.0,8.0
2016-10-10,14.0,22.0,16.0,24.0,20.0,12.0,16.0,21.0,15.0,13.0,5.0,15.0,12.0,18.0,17.0,22.0,13.0,0.0,15.0,18.0,17.0,14.0,20.0,4.0,18.0,16.0,18.0,7.0,12.0,11.0,9.0,17.0,2.0,14.0,4.0,24.0,14.0,22.0,11.0,18.0,-1.0,14.0,0.0,15.0,23.0,2.0,15.0,7.0
2016-10-11,13.0,20.0,17.0,21.0,21.0,13.0,16.0,21.0,17.0,14.0,9.0,16.0,12.0,19.0,18.0,21.0,11.0,0.0,16.0,19.0,17.0,14.0,22.0,6.0,19.0,15.0,20.0,6.0,13.0,11.0,10.0,16.0,4.0,17.0,-1.0,21.0,14.0,20.0,12.0,19.0,-1.0,15.0,-1.0,16.0,20.0,4.0,17.0,4.0
2016-10-12,13.0,21.0,16.0,21.0,20.0,15.0,16.0,21.0,16.0,14.0,8.0,16.0,13.0,18.0,19.0,21.0,14.0,2.0,16.0,15.0,17.0,14.0,22.0,6.0,18.0,16.0,20.0,10.0,12.0,14.0,10.0,14.0,4.0,17.0,4.0,24.0,16.0,21.0,14.0,19.0,-1.0,15.0,1.0,16.0,22.0,3.0,18.0,9.0
2016-10-13,17.0,22.0,16.0,23.0,20.0,14.0,16.0,22.0,17.0,13.0,2.0,17.0,13.0,20.0,17.0,22.0,16.0,1.0,17.0,21.0,16.0,13.0,21.0,7.0,20.0,15.0,20.0,12.0,13.0,14.0,12.0,15.0,7.0,17.0,8.0,24.0,14.0,22.0,12.0,19.0,0.0,11.0,4.0,16.0,23.0,6.0,18.0,14.0
2016-10-14,14.0,24.0,16.0,23.0,21.0,14.0,17.0,22.0,17.0,15.0,0.0,17.0,14.0,21.0,18.0,23.0,16.0,7.0,18.0,20.0,17.0,15.0,22.0,8.0,20.0,17.0,22.0,11.0,12.0,15.0,13.0,15.0,7.0,18.0,12.0,25.0,15.0,23.0,13.0,19.0,7.0,15.0,10.0,17.0,24.0,8.0,19.0,16.0
2016-10-15,17.0,23.0,16.0,23.0,22.0,15.0,18.0,23.0,19.0,13.0,0.0,17.0,13.0,20.0,19.0,24.0,16.0,9.0,19.0,19.0,18.0,15.0,24.0,6.0,20.0,17.0,23.0,13.0,12.0,13.0,11.0,14.0,3.0,19.0,12.0,24.0,14.0,23.0,14.0,21.0,12.0,16.0,13.0,17.0,24.0,5.0,20.0,17.0
2016-10-16,16.0,25.0,16.0,25.0,20.0,14.0,17.0,24.0,18.0,13.0,4.0,18.0,13.0,21.0,20.0,25.0,16.0,6.0,18.0,20.0,18.0,16.0,24.0,5.0,20.0,15.0,24.0,11.0,12.0,13.0,12.0,14.0,1.0,18.0,10.0,25.0,15.0,24.0,12.0,20.0,6.0,14.0,5.0,16.0,25.0,2.0,20.0,11.0
2016-10-17,13.0,23.0,16.0,22.0,22.0,14.0,18.0,24.0,18.0,14.0,4.0,19.0,13.0,22.0,20.0,23.0,12.0,2.0,18.0,18.0,19.0,16.0,24.0,6.0,20.0,17.0,23.0,9.0,12.0,14.0,10.0,15.0,4.0,18.0,1.0,23.0,15.0,22.0,13.0,20.0,0.0,13.0,2.0,15.0,23.0,4.0,19.0,7.0
2016-10-18,14.0,24.0,18.0,24.0,20.0,14.0,18.0,23.0,18.0,14.0,4.0,18.0,14.0,21.0,21.0,23.0,14.0,1.0,18.0,16.0,20.0,16.0,24.0,7.0,20.0,18.0,23.0,13.0,12.0,14.0,12.0,13.0,4.0,18.0,8.0,24.0,15.0,24.0,13.0,20.0,0.0,16.0,5.0,16.0,24.0,6.0,20.0,12.0
2016-10-19,14.0,24.0,19.0,23.0,21.0,15.0,19.0,22.0,19.0,15.0,-1.0,20.0,14.0,22.0,21.0,22.0,13.0,-2.0,18.0,19.0,18.0,16.0,25.0,10.0,21.0,19.0,23.0,12.0,14.0,14.0,13.0,12.0,9.0,19.0,4.0,24.0,16.0,23.0,14.0,20.0,-4.0,17.0,-2.0,16.0,25.0,9.0,20.0,6.0
2016-10-20,16.0,24.0,18.0,23.0,21.0,15.0,19.0,24.0,20.0,14.0,0.0,22.0,11.0,23.0,22.0,24.0,11.0,-1.0,19.0,20.0,19.0,18.0,25.0,9.0,23.0,19.0,25.0,10.0,16.0,11.0,11.0,12.0,8.0,19.0,2.0,25.0,15.0,23.0,14.0,20.0,-3.0,15.0,-1.0,17.0,23.0,8.0,20.0,5.0
2016-10-21,13.0,24.0,19.0,23.0,21.0,13.0,19.0,23.0,19.0,12.0,1.0,20.0,10.0,24.0,21.0,23.0,9.0,-4.0,19.0,23.0,19.0,17.0,25.0,9.0,23.0,19.0,25.0,9.0,15.0,10.0,10.0,12.0,2.0,19.0,4.0,24.0,11.0,24.0,12.0,21.0,-3.0,16.0,-2.0,13.0,24.0,3.0,21.0,4.0
2016-10-22,11.0,25.0,16.0,24.0,21.0,12.0,18.0,24.0,19.0,10.0,0.0,21.0,10.0,24.0,20.0,24.0,7.0,-3.0,18.0,20.0,18.0,17.0,24.0,8.0,21.0,16.0,24.0,5.0,12.0,9.0,7.0,12.0,4.0,19.0,-1.0,25.0,10.0,24.0,10.0,20.0,-3.0,12.0,-4.0,11.0,25.0,3.0,20.0,1.0
2016-10-23,12.0,24.0,16.0,24.0,23.0,9.0,15.0,24.0,16.0,8.0,0.0,20.0,7.0,20.0,19.0,24.0,10.0,-2.0,16.0,20.0,15.0,16.0,23.0,6.0,19.0,14.0,22.0,4.0,10.0,8.0,5.0,12.0,4.0,16.0,-2.0,26.0,7.0,25.0,6.0,18.0,-1.0,11.0,-2.0,12.0,25.0,4.0,18.0,3.0
2016-10-24,13.0,24.0,12.0,25.0,23.0,9.0,16.0,24.0,17.0,7.0,-2.0,20.0,8.0,21.0,20.0,24.0,11.0,1.0,17.0,18.0,13.0,16.0,22.0,4.0,20.0,14.0,22.0,5.0,8.0,7.0,6.0,14.0,2.0,17.0,8.0,25.0,8.0,25.0,9.0,21.0,0.0,9.0,3.0,12.0,25.0,1.0,19.0,10.0
2016-10-25,12.0,25.0,14.0,24.0,24.0,11.0,15.0,23.0,17.0,10.0,-3.0,19.0,11.0,23.0,20.0,24.0,10.0,-2.0,17.0,18.0,14.0,16.0,23.0,7.0,20.0,16.0,23.0,7.0,10.0,11.0,10.0,14.0,0.0,18.0,3.0,25.0,11.0,24.0,9.0,20.0,-2.0,14.0,-2.0,13.0,24.0,1.0,20.0,5.0
2016-10-26,12.0,24.0,14.0,25.0,24.0,11.0,16.0,24.0,16.0,11.0,-5.0,18.0,10.0,24.0,20.0,24.0,7.0,-4.0,17.0,18.0,14.0,16.0,23.0,6.0,22.0,15.0,24.0,6.0,9.0,8.0,9.0,15.0,2.0,17.0,-4.0,26.0,11.0,25.0,9.0,19.0,-5.0,13.0,-3.0,12.0,25.0,1.0,18.0,0.0
2016-10-27,10.0,24.0,12.0,24.0,22.0,10.0,13.0,22.0,14.0,9.0,-5.0,12.0,7.0,23.0,17.0,24.0,7.0,-4.0,15.0,21.0,13.0,13.0,24.0,3.0,19.0,14.0,24.0,6.0,8.0,8.0,6.0,15.0,-5.0,15.0,2.0,26.0,9.0,24.0,9.0,17.0,-3.0,12.0,-1.0,11.0,25.0,-3.0,17.0,2.0
2016-10-28,9.0,24.0,10.0,23.0,22.0,9.0,11.0,23.0,12.0,8.0,-5.0,10.0,6.0,19.0,15.0,21.0,4.0,-6.0,14.0,18.0,11.0,10.0,24.0,0.0,17.0,8.0,22.0,-1.0,8.0,3.0,2.0,13.0,-7.0,14.0,-4.0,25.0,7.0,23.0,7.0,16.0,-7.0,9.0,-5.0,9.0,24.0,-6.0,15.0,-2.0
2016-10-29,5.0,23.0,7.0,22.0,16.0,6.0,8.0,20.0,9.0,6.0,-4.0,12.0,4.0,18.0,13.0,21.0,6.0,-7.0,10.0,15.0,10.0,6.0,21.0,-1.0,17.0,7.0,19.0,0.0,7.0,3.0,2.0,11.0,-3.0,10.0,-3.0,22.0,8.0,22.0,6.0,14.0,-7.0,6.0,-5.0,9.0,23.0,-4.0,13.0,1.0
2016-10-30,6.0,22.0,10.0,20.0,16.0,7.0,13.0,20.0,11.0,7.0,-4.0,14.0,5.0,17.0,13.0,20.0,4.0,-9.0,13.0,17.0,12.0,10.0,20.0,2.0,17.0,11.0,19.0,2.0,8.0,4.0,3.0,12.0,-6.0,13.0,-6.0,23.0,8.0,21.0,7.0,15.0,-10.0,9.0,-10.0,9.0,22.0,-7.0,14.0,-2.0
2016-10-31,4.0,20.0,9.0,20.0,16.0,0.0,7.0,18.0,9.0,4.0,-2.0,12.0,3.0,16.0,12.0,20.0,2.0,-8.0,11.0,16.0,11.0,9.0,20.0,-2.0,16.0,8.0,19.0,-3.0,10.0,1.0,-2.0,12.0,-4.0,11.0,-5.0,21.0,1.0,19.0,0.0,15.0,-9.0,3.0,-9.0,4.0,21.0,-5.0,13.0,-1.0
2016-11-01,5.0,19.0,7.0,18.0,16.0,2.0,5.0,18.0,6.0,4.0,-2.0,14.0,0.0,14.0,12.0,18.0,3.0,-8.0,7.0,12.0,12.0,11.0,19.0,-1.0,13.0,6.0,17.0,-3.0,6.0,2.0,-2.0,12.0,-7.0,6.0,-9.0,20.0,3.0,19.0,1.0,10.0,-8.0,5.0,-9.0,4.0,20.0,-5.0,8.0,-2.0
2016-11-02,6.0,18.0,8.0,17.0,16.0,4.0,8.0,17.0,8.0,7.0,3.0,14.0,5.0,13.0,11.0,17.0,8.0,-10.0,6.0,14.0,10.0,11.0,17.0,1.0,10.0,8.0,15.0,0.0,6.0,4.0,0.0,13.0,-4.0,7.0,-5.0,19.0,8.0,18.0,3.0,10.0,-8.0,5.0,-6.0,8.0,19.0,-5.0,9.0,0.0
2016-11-03,10.0,18.0,8.0,16.0,16.0,7.0,8.0,15.0,9.0,9.0,4.0,15.0,5.0,14.0,11.0,16.0,10.0,-9.0,9.0,12.0,10.0,9.0,17.0,2.0,8.0,8.0,16.0,4.0,9.0,8.0,2.0,12.0,0.0,10.0,-2.0,20.0,12.0,17.0,9.0,12.0,-9.0,9.0,-5.0,11.0,20.0,-3.0,11.0,5.0
